date,Closing price
2022/05/19,522.00
2022/05/20,530.00
2022/05/23,528.00
2022/05/24,520.00
2022/05/25,524.00
2022/05/26,514.00
2022/05/27,530.00
2022/05/30,547.00
2022/05/31,560.00
2022/06/01,549.00
2022/06/02,540.00
